"ID_USER","USER_STATE","USER_TIMEZONE","ID_HOTEL","HOTEL_CITY","HOTEL_STATE","HOTEL_TIMEZONE","Trip Type","Rating"
"11042","NC","Eastern","98936","Houston","TX","Central","3","3"
"11042","NC","Eastern","108979","Austin","TX","Central","4","3"
"11063","CA","Pacific","217605","Albuquerque","NM","Mountain","3","4"
"11063","CA","Pacific","92782","Albuquerque","NM","Mountain","3","3"
"11063","CA","Pacific","446585","LongBeach","CA","Pacific","4","1"
"11288","MD","Eastern","1456795","Atlanta","GA","Eastern","3","4"
"11288","MD","Eastern","93419","NewYork","NY","Eastern","3","4"
"11288","MD","Eastern","111345","Atlanta","GA","Eastern","4","5"
"11310","CA","Pacific","223852","Denver","CO","Mountain","4","4"
"11310","CA","Pacific","639444","Sacramento","CA","Pacific","4","4"
"11310","CA","Pacific","92744","Albuquerque","NM","Mountain","4","3"
"11363","CA","Pacific","115483","Phoenix","AZ","Mountain","3","3"
"11363","CA","Pacific","223273","Phoenix","AZ","Mountain","3","4"
"11363","CA","Pacific","259008","Austin","TX","Central","3","4"
"11363","CA","Pacific","92757","Albuquerque","NM","Mountain","3","4"
"11363","CA","Pacific","99439","SanAntonio","TX","Central","3","3"
"11363","CA","Pacific","74439","Tucson","AZ","Mountain","3","4"
"11490","DC","Eastern","100603","Seattle","WA","Pacific","3","3"
"11490","DC","Eastern","82960","Denver","CO","Mountain","3","3"
"11490","DC","Eastern","95724","Minneapolis","MN","Central","4","4"
"11563","NC","Eastern","877877","VirginiaBeach","VA","Eastern","1","3"
"11563","NC","Eastern","123058","Milwaukee","WI","Central","3","4"
"11563","NC","Eastern","99007","Houston","TX","Central","3","4"
"11608","OR","Pacific","102023","Portland","OR","Pacific","1","3"
"11608","OR","Pacific","259574","Portland","OR","Pacific","1","4"
"11608","OR","Pacific","625295","Portland","OR","Pacific","1","5"
"11748","CA","Pacific","79445","Fresno","CA","Pacific","2","4"
"11748","CA","Pacific","77652","LongBeach","CA","Pacific","5","4"
"11748","CA","Pacific","80280","SanDiego","CA","Pacific","5","3"
"11806","AZ","Mountain","866697","Phoenix","AZ","Mountain","2","5"
"11806","AZ","Mountain","99421","SanAntonio","TX","Central","2","4"
"11806","AZ","Mountain","109100","FortWorth","TX","Central","4","3"
"11806","AZ","Mountain","109150","FortWorth","TX","Central","4","5"
"11806","AZ","Mountain","1382903","FortWorth","TX","Central","4","4"
"11806","AZ","Mountain","74590","Phoenix","AZ","Mountain","4","4"
"11806","AZ","Mountain","878115","Columbus","OH","Eastern","4","5"
"11806","AZ","Mountain","95250","Columbus","OH","Eastern","4","2"
"11819","VA","Eastern","73821","Phoenix","AZ","Mountain","1","4"
"11819","VA","Eastern","223750","Columbus","OH","Eastern","3","3"
"11819","VA","Eastern","224241","Dallas","TX","Central","3","3"
"11819","VA","Eastern","119353","Phoenix","AZ","Mountain","3","4"
"11851","AL","Central","1586169","Omaha","NE","Central","4","5"
"11851","AL","Central","223977","Louisville","KY","Eastern","4","2"
"11851","AL","Central","92790","Louisville","KY","Eastern","4","4"
"12007","CA","Pacific","240682","Phoenix","AZ","Mountain","2","4"
"12007","CA","Pacific","74563","Tucson","AZ","Mountain","2","3"
"12007","CA","Pacific","79693","Sacramento","CA","Pacific","2","3"
"12066","TX","Central","225073","Tulsa","OK","Central","1","2"
"12066","TX","Central","108936","SanAntonio","TX","Central","3","4"
"12066","TX","Central","286988","Houston","TX","Central","5","3"
"12099","GA","Eastern","224831","Indianapolis","IN","Eastern","1","5"
"12099","GA","Eastern","226433","Austin","TX","Central","1","4"
"12099","GA","Eastern","73869","Phoenix","AZ","Mountain","1","4"
"12099","GA","Eastern","79722","Sacramento","CA","Pacific","1","1"
"12099","GA","Eastern","80246","SanDiego","CA","Pacific","1","1"
"12099","GA","Eastern","80615","SanDiego","CA","Pacific","1","5"
"12133","OK","Central","224241","Dallas","TX","Central","3","1"
"12133","OK","Central","73937","Phoenix","AZ","Mountain","3","3"
"12133","OK","Central","95855","Tulsa","OK","Central","3","2"
"12232","TX","Central","108979","Austin","TX","Central","1","2"
"12232","TX","Central","109002","Austin","TX","Central","1","2"
"12232","TX","Central","109174","FortWorth","TX","Central","1","3"
"12232","TX","Central","108979","Austin","TX","Central","2","5"
"12232","TX","Central","225031","ELPaso","TX","Central","2","5"
"12232","TX","Central","225041","ELPaso","TX","Central","2","2"
"12232","TX","Central","92726","Albuquerque","NM","Mountain","2","2"
"12232","TX","Central","119353","Phoenix","AZ","Mountain","3","5"
"12296","TX","Central","101887","Tulsa","OK","Central","3","3"
"12296","TX","Central","1217376","NewYork","NY","Eastern","3","4"
"12296","TX","Central","100994","Milwaukee","WI","Central","3","4"
"12296","TX","Central","111538","Dallas","TX","Central","3","4"
"12366","AZ","Mountain","74408","Tucson","AZ","Mountain","1","5"
"12366","AZ","Mountain","74362","Tucson","AZ","Mountain","2","5"
"12366","AZ","Mountain","241163","LasVegas","NV","Pacific","3","5"
"12374","SC","Eastern","224843","Seattle","WA","Pacific","1","5"
"12374","SC","Eastern","91514","Omaha","NE","Central","1","5"
"12374","SC","Eastern","91873","LasVegas","NV","Pacific","1","4"
"12374","SC","Eastern","92754","Albuquerque","NM","Mountain","1","3"
"12374","SC","Eastern","101848","OklahomaCity","OK","Central","2","5"
"12375","AZ","Mountain","223967","SanJose","CA","Pacific","2","3"
"12375","AZ","Mountain","266323","SanDiego","CA","Pacific","2","3"
"12375","AZ","Mountain","258902","Albuquerque","NM","Mountain","5","4"
"12378","NC","Eastern","223682","Nashville","TN","Central","3","4"
"12378","NC","Eastern","88401","Jacksonville","FL","Eastern","3","3"
"12378","NC","Eastern","88402","Jacksonville","FL","Eastern","3","3"
"12411","TX","Central","92214","Wichita","KS","Central","1","5"
"12411","TX","Central","88456","Jacksonville","FL","Eastern","2","4"
"12411","TX","Central","98959","Houston","TX","Central","3","4"
"12411","TX","Central","99132","Houston","TX","Central","3","5"
"12462","IL","Central","100603","Seattle","WA","Pacific","3","2"
"12462","IL","Central","239947","Phoenix","AZ","Mountain","3","2"
"12462","IL","Central","107783","Houston","TX","Central","3","2"
"12462","IL","Central","254634","Sacramento","CA","Pacific","3","2"
"12462","IL","Central","79445","Fresno","CA","Pacific","3","3"
"12462","IL","Central","98695","Dallas","TX","Central","3","1"
"12494","TX","Central","268453","Albuquerque","NM","Mountain","1","4"
"12494","TX","Central","224130","Dallas","TX","Central","2","4"
"12494","TX","Central","98419","Austin","TX","Central","2","3"
"12496","AZ","Mountain","108339","SanAntonio","TX","Central","3","2"
"12496","AZ","Mountain","108361","SanAntonio","TX","Central","3","4"
"12496","AZ","Mountain","98666","Dallas","TX","Central","3","1"
"12496","AZ","Mountain","75312","Tucson","AZ","Mountain","3","3"
"12504","FL","Eastern","121917","Charlotte","NC","Eastern","4","4"
"12504","FL","Eastern","77629","Boston","MA","Eastern","4","4"
"12504","FL","Eastern","94158","Charlotte","NC","Eastern","4","4"
"12572","MO","Central","142199","Portland","OR","Pacific","1","1"
"12572","MO","Central","227535","OklahomaCity","OK","Central","2","3"
"12572","MO","Central","124224","Tulsa","OK","Central","4","5"
"12610","CA","Pacific","119640","SanFrancisco","CA","Pacific","1","3"
"12610","CA","Pacific","123039","Seattle","WA","Pacific","1","5"
"12610","CA","Pacific","295455","Portland","OR","Pacific","1","5"
"12610","CA","Pacific","81457","Sacramento","CA","Pacific","3","3"
"12664","MS","Central","92761","Louisville","KY","Eastern","3","3"
"12664","MS","Central","299922","Chicago","IL","Central","3","3"
"12664","MS","Central","87115","Miami","MI","Eastern","3","4"
"12664","MS","Central","1762915","Indianapolis","IN","Eastern","4","5"
"12664","MS","Central","94713","Raleigh","NC","Eastern","4","5"
"12751","TN","Central","223688","Nashville","TN","Central","3","4"
"12751","TN","Central","98117","Nashville","TN","Central","3","3"
"12751","TN","Central","672520","Memphis","TN","Central","4","4"
"12928","NM","Mountain","223963","Oakland","CA","Pacific","2","3"
"12928","NM","Mountain","92759","Albuquerque","NM","Mountain","2","4"
"12928","NM","Mountain","98682","Albuquerque","NM","Mountain","2","1"
"12941","OH","Eastern","108150","Houston","TX","Central","3","3"
"12941","OH","Eastern","108972","Austin","TX","Central","3","4"
"12941","OH","Eastern","119992","Denver","CO","Mountain","3","5"
"12941","OH","Eastern","257507","Houston","TX","Central","3","2"
"12941","OH","Eastern","223134","Houston","TX","Central","3","3"
"12941","OH","Eastern","223861","Phoenix","AZ","Mountain","3","4"
"12941","OH","Eastern","98732","Albuquerque","NM","Mountain","3","2"
"12968","TX","Central","98433","Austin","TX","Central","3","5"
"12968","TX","Central","98989","Houston","TX","Central","3","4"
"12968","TX","Central","107911","Houston","TX","Central","3","2"
"12968","TX","Central","616772","Albuquerque","NM","Mountain","4","4"
"13016","CA","Pacific","108945","ELPaso","TX","Central","2","4"
"13016","CA","Pacific","124109","Mesa","AZ","Mountain","2","4"
"13016","CA","Pacific","84434","LosAngeles","CA","Pacific","3","3"
"13055","MI","Eastern","123895","Columbus","OH","Eastern","3","4"
"13055","MI","Eastern","265892","Columbus","OH","Eastern","3","3"
"13055","MI","Eastern","95285","Columbus","OH","Eastern","3","4"
"13067","NY","Eastern","1146369","Louisville","KY","Eastern","1","3"
"13067","NY","Eastern","518306","Columbus","OH","Eastern","1","4"
"13067","NY","Eastern","878115","Columbus","OH","Eastern","1","5"
"13086","NY","Eastern","92201","Wichita","KS","Central","3","5"
"13086","NY","Eastern","223143","Houston","TX","Central","3","3"
"13086","NY","Eastern","223147","Houston","TX","Central","3","3"
"13086","NY","Eastern","92781","Louisville","KY","Eastern","3","3"
"13087","OH","Eastern","223728","Columbus","OH","Eastern","2","3"
"13087","OH","Eastern","223765","Columbus","OH","Eastern","2","3"
"13087","OH","Eastern","75212","Columbus","OH","Eastern","2","2"
"13087","OH","Eastern","90216","Columbus","OH","Eastern","2","2"
"13087","OH","Eastern","91441","Indianapolis","IN","Eastern","2","4"
"13087","OH","Eastern","94140","Charlotte","NC","Eastern","2","4"
"13087","OH","Eastern","95286","Columbus","OH","Eastern","2","2"
"13087","OH","Eastern","223762","Columbus","OH","Eastern","3","2"
"13087","OH","Eastern","101649","Columbus","OH","Eastern","3","1"
"13087","OH","Eastern","101659","Columbus","OH","Eastern","3","3"
"13087","OH","Eastern","102542","Philadelphia","PA","Eastern","3","4"
"13087","OH","Eastern","95241","Columbus","OH","Eastern","3","3"
"13087","OH","Eastern","95242","Columbus","OH","Eastern","3","3"
"13087","OH","Eastern","95285","Columbus","OH","Eastern","3","3"
"13087","OH","Eastern","223759","Columbus","OH","Eastern","4","3"
"13087","OH","Eastern","268516","Columbus","OH","Eastern","4","4"
"13129","CA","Pacific","247027","SanDiego","CA","Pacific","2","3"
"13129","CA","Pacific","80735","SanDiego","CA","Pacific","3","5"
"13129","CA","Pacific","84224","LosAngeles","CA","Pacific","3","2"
"13129","CA","Pacific","570515","LosAngeles","CA","Pacific","4","4"
"13129","CA","Pacific","95300","Detroit","MI","Eastern","4","4"
"13178","NJ","Eastern","223273","Phoenix","AZ","Mountain","4","5"
"13178","NJ","Eastern","72339","Milwaukee","WI","Central","4","3"
"13178","NJ","Eastern","92754","Albuquerque","NM","Mountain","4","2"
"13303","CA","Pacific","79332","Fresno","CA","Pacific","3","5"
"13303","CA","Pacific","816493","Fresno","CA","Pacific","3","5"
"13303","CA","Pacific","119644","SanJose","CA","Pacific","3","4"
"13361","MI","Eastern","1100122","Louisville","KY","Eastern","1","4"
"13361","MI","Eastern","1479195","Columbus","OH","Eastern","1","2"
"13361","MI","Eastern","250903","Columbus","OH","Eastern","3","3"
"13399","TX","Central","224498","Arlington","TX","Central","1","4"
"13399","TX","Central","98987","Houston","TX","Central","3","3"
"13399","TX","Central","92214","Wichita","KS","Central","3","4"
"13399","TX","Central","95798","OklahomaCity","OK","Central","3","4"
"13509","FL","Eastern","120438","Miami","MI","Eastern","1","4"
"13509","FL","Eastern","85039","Miami","MI","Eastern","1","4"
"13509","FL","Eastern","1390847","Miami","MI","Eastern","5","5"
"13551","AZ","Mountain","673126","Sacramento","CA","Pacific","2","4"
"13551","AZ","Mountain","77040","Fresno","CA","Pacific","3","4"
"13551","AZ","Mountain","268203","Wichita","KS","Central","4","4"
"13551","AZ","Mountain","112505","Tucson","AZ","Mountain","5","3"
"13589","GA","Eastern","121308","LasVegas","NV","Pacific","2","4"
"13589","GA","Eastern","120159","Jacksonville","FL","Eastern","4","3"
"13589","GA","Eastern","224999","Tucson","AZ","Mountain","4","4"
"13828","TX","Central","223164","Houston","TX","Central","1","5"
"13828","TX","Central","224498","Arlington","TX","Central","1","4"
"13828","TX","Central","240451","SanAntonio","TX","Central","1","4"
"13978","AZ","Mountain","101641","Columbus","OH","Eastern","3","4"
"13978","AZ","Mountain","101646","Columbus","OH","Eastern","3","3"
"13978","AZ","Mountain","101661","Columbus","OH","Eastern","3","4"
"13978","AZ","Mountain","1026228","Omaha","NE","Central","3","4"
"13978","AZ","Mountain","109174","FortWorth","TX","Central","3","3"
"14195","CA","Pacific","81434","Sacramento","CA","Pacific","1","2"
"14195","CA","Pacific","77057","Fresno","CA","Pacific","3","4"
"14195","CA","Pacific","99420","SanAntonio","TX","Central","3","4"
"14195","CA","Pacific","240023","Albuquerque","NM","Mountain","3","2"
"14195","CA","Pacific","73463","Houston","TX","Central","3","1"
"14195","CA","Pacific","77024","Fresno","CA","Pacific","3","3"
"14195","CA","Pacific","77045","Fresno","CA","Pacific","3","3"
"14195","CA","Pacific","223134","Houston","TX","Central","3","4"
"14195","CA","Pacific","76998","Fresno","CA","Pacific","3","1"
"14195","CA","Pacific","223134","Houston","TX","Central","4","3"
"14195","CA","Pacific","656713","SanAntonio","TX","Central","4","4"
"14195","CA","Pacific","99504","SanAntonio","TX","Central","4","4"
"14198","OK","Central","109438","Dallas","TX","Central","3","3"
"14198","OK","Central","92257","Wichita","KS","Central","3","2"
"14198","OK","Central","268221","Tulsa","OK","Central","4","1"
"14223","GA","Eastern","1863291","Charlotte","NC","Eastern","2","4"
"14223","GA","Eastern","111855","Memphis","TN","Central","4","5"
"14223","GA","Eastern","672520","Memphis","TN","Central","4","5"
"14229","WI","Central","100994","Milwaukee","WI","Central","1","2"
"14229","WI","Central","101868","OklahomaCity","OK","Central","3","4"
"14229","WI","Central","95701","Minneapolis","MN","Central","3","5"
"14281","MA","Eastern","472259","Jacksonville","FL","Eastern","1","5"
"14281","MA","Eastern","109008","Austin","TX","Central","3","3"
"14281","MA","Eastern","217635","Charlotte","NC","Eastern","3","4"
"14281","MA","Eastern","105184","Memphis","TN","Central","4","3"
"14281","MA","Eastern","120177","Jacksonville","FL","Eastern","4","5"
"14354","CA","Pacific","299922","Chicago","IL","Central","3","4"
"14354","CA","Pacific","504815","LosAngeles","CA","Pacific","4","1"
"14354","CA","Pacific","84553","LosAngeles","CA","Pacific","4","4"
"14354","CA","Pacific","84553","LosAngeles","CA","Pacific","5","3"
"14456","OK","Central","101856","OklahomaCity","OK","Central","2","1"
"14456","OK","Central","101867","OklahomaCity","OK","Central","2","3"
"14456","OK","Central","1200874","OklahomaCity","OK","Central","2","5"
"14456","OK","Central","1200874","OklahomaCity","OK","Central","2","5"
"14471","TX","Central","1649109","Houston","TX","Central","2","4"
"14471","TX","Central","223707","Austin","TX","Central","2","3"
"14471","TX","Central","73923","Phoenix","AZ","Mountain","2","2"
"14471","TX","Central","99416","SanAntonio","TX","Central","2","2"
"14471","TX","Central","99504","SanAntonio","TX","Central","2","4"
"14471","TX","Central","622833","Austin","TX","Central","3","3"
"14534","AZ","Mountain","74449","Tucson","AZ","Mountain","2","4"
"14534","AZ","Mountain","75703","Tucson","AZ","Mountain","2","1"
"14534","AZ","Mountain","112487","Tucson","AZ","Mountain","4","5"
"14534","AZ","Mountain","225010","Tucson","AZ","Mountain","4","4"
"14537","TX","Central","223153","Houston","TX","Central","3","3"
"14537","TX","Central","486939","Houston","TX","Central","3","4"
"14537","TX","Central","105170","Memphis","TN","Central","3","4"
"14537","TX","Central","250903","Columbus","OH","Eastern","3","4"
"14537","TX","Central","634658","Indianapolis","IN","Eastern","3","4"
"14560","FL","Eastern","88465","Jacksonville","FL","Eastern","3","3"
"14560","FL","Eastern","89458","Atlanta","GA","Eastern","3","4"
"14560","FL","Eastern","677644","Atlanta","GA","Eastern","4","4"
"14568","OH","Eastern","1157336","Columbus","OH","Eastern","3","4"
"14568","OH","Eastern","142057","Nashville","TN","Central","3","1"
"14568","OH","Eastern","217654","Columbus","OH","Eastern","3","4"
"14568","OH","Eastern","217654","Columbus","OH","Eastern","3","4"
"14568","OH","Eastern","99007","Houston","TX","Central","4","3"
"14568","OH","Eastern","223010","Atlanta","GA","Eastern","5","4"
"14568","OH","Eastern","223165","Houston","TX","Central","5","3"
"14592","OH","Eastern","108408","SanAntonio","TX","Central","3","4"
"14592","OH","Eastern","223702","Nashville","TN","Central","3","3"
"14592","OH","Eastern","225253","SanJose","CA","Pacific","3","2"
"14594","CA","Pacific","1176612","Phoenix","AZ","Mountain","2","4"
"14594","CA","Pacific","223042","LosAngeles","CA","Pacific","2","3"
"14594","CA","Pacific","73727","Phoenix","AZ","Mountain","2","4"
"14656","WY","Mountain","225027","Arlington","TX","Central","3","5"
"14656","WY","Mountain","109116","FortWorth","TX","Central","3","1"
"14656","WY","Mountain","1027025","FortWorth","TX","Central","4","5"
"14656","WY","Mountain","1027025","FortWorth","TX","Central","4","5"
"14668","CO","Mountain","73575","Mesa","AZ","Mountain","2","3"
"14668","CO","Mountain","866480","Jacksonville","FL","Eastern","2","5"
"14668","CO","Mountain","98729","Albuquerque","NM","Mountain","2","2"
"14711","DC","Eastern","109104","FortWorth","TX","Central","3","4"
"14711","DC","Eastern","223758","Memphis","TN","Central","3","4"
"14711","DC","Eastern","92790","Louisville","KY","Eastern","3","4"
"14711","DC","Eastern","225031","ELPaso","TX","Central","4","4"
"14711","DC","Eastern","98802","ELPaso","TX","Central","4","3"
"14719","OK","Central","264539","Albuquerque","NM","Mountain","1","5"
"14719","OK","Central","268221","Tulsa","OK","Central","1","5"
"14719","OK","Central","585114","Wichita","KS","Central","1","5"
"14782","CA","Pacific","226753","Houston","TX","Central","2","3"
"14782","CA","Pacific","241640","FortWorth","TX","Central","2","4"
"14782","CA","Pacific","74752","Phoenix","AZ","Mountain","2","4"
"14782","CA","Pacific","91515","Indianapolis","IN","Eastern","2","4"
"14870","AR","Central","101865","OklahomaCity","OK","Central","3","4"
"14870","AR","Central","101887","Tulsa","OK","Central","3","5"
"14870","AR","Central","88456","Jacksonville","FL","Eastern","3","4"
"14870","AR","Central","84642","Jacksonville","FL","Eastern","3","5"
"14870","AR","Central","95853","Tulsa","OK","Central","3","2"
"14870","AR","Central","101848","OklahomaCity","OK","Central","4","4"
"14870","AR","Central","95842","Tulsa","OK","Central","4","5"
"14969","WI","Central","635096","OklahomaCity","OK","Central","2","5"
"14969","WI","Central","1513559","Louisville","KY","Eastern","3","3"
"14969","WI","Central","217011","Louisville","KY","Eastern","3","4"
"15017","GA","Eastern","120109","Jacksonville","FL","Eastern","2","3"
"15017","GA","Eastern","120111","Jacksonville","FL","Eastern","2","5"
"15017","GA","Eastern","91607","Indianapolis","IN","Eastern","2","4"
"15017","GA","Eastern","89328","Atlanta","GA","Eastern","4","4"
"15033","MN","Central","1213043","Omaha","NE","Central","2","4"
"15033","MN","Central","224970","Albuquerque","NM","Mountain","2","3"
"15033","MN","Central","630313","LongBeach","CA","Pacific","2","5"
"15033","MN","Central","87076","Miami","MI","Eastern","2","3"
"15033","MN","Central","887151","Omaha","NE","Central","2","5"
"15155","IL","Central","120813","Indianapolis","IN","Eastern","2","3"
"15155","IL","Central","275739","Indianapolis","IN","Eastern","2","3"
"15155","IL","Central","224427","Cleveland","OH","Eastern","3","5"
"15195","TX","Central","99433","SanAntonio","TX","Central","3","4"
"15195","TX","Central","224241","Dallas","TX","Central","4","5"
"15195","TX","Central","98730","Dallas","TX","Central","4","4"
"15291","TX","Central","108965","Austin","TX","Central","1","3"
"15291","TX","Central","223159","Houston","TX","Central","1","4"
"15291","TX","Central","268203","Wichita","KS","Central","1","3"
"15291","TX","Central","95765","OklahomaCity","OK","Central","1","5"
"15291","TX","Central","108945","ELPaso","TX","Central","3","5"
"15291","TX","Central","74449","Tucson","AZ","Mountain","3","4"
"15291","TX","Central","108948","ELPaso","TX","Central","3","2"
"15291","TX","Central","635070","ELPaso","TX","Central","3","5"
"15291","TX","Central","99439","SanAntonio","TX","Central","3","3"
"15291","TX","Central","98419","Austin","TX","Central","4","4"
"15407","MD","Eastern","610906","Jacksonville","FL","Eastern","2","4"
"15407","MD","Eastern","1382444","Arlington","TX","Central","3","5"
"15407","MD","Eastern","223009","Atlanta","GA","Eastern","3","4"
"15407","MD","Eastern","224590","Jacksonville","FL","Eastern","3","2"
"15534","AK","AK","94672","Raleigh","NC","Eastern","2","3"
"15534","AK","AK","225011","Tucson","AZ","Mountain","3","3"
"15534","AK","AK","73799","Phoenix","AZ","Mountain","3","3"
"15560","NY","Eastern","109789","Dallas","TX","Central","3","2"
"15560","NY","Eastern","109456","Dallas","TX","Central","3","3"
"15560","NY","Eastern","633673","OklahomaCity","OK","Central","4","5"
"15560","NY","Eastern","639444","Sacramento","CA","Pacific","4","5"
"15596","LA","Central","79702","Sacramento","CA","Pacific","2","3"
"15596","LA","Central","99041","Houston","TX","Central","2","4"
"15596","LA","Central","277894","Houston","TX","Central","3","2"
"15596","LA","Central","530458","Houston","TX","Central","3","5"
"15612","IA","Central","114650","Wichita","KS","Central","1","3"
"15612","IA","Central","1396603","Wichita","KS","Central","1","3"
"15612","IA","Central","1688532","SanAntonio","TX","Central","4","4"
"15704","NE","Central","120064","Denver","CO","Mountain","1","4"
"15704","NE","Central","120147","Jacksonville","FL","Eastern","1","2"
"15704","NE","Central","82688","SanDiego","CA","Pacific","1","3"
"15704","NE","Central","91729","LasVegas","NV","Pacific","2","3"
"15723","MD","Eastern","91474","Indianapolis","IN","Eastern","3","3"
"15723","MD","Eastern","83100","Denver","CO","Mountain","3","4"
"15723","MD","Eastern","80161","SanDiego","CA","Pacific","3","3"
"15723","MD","Eastern","217273","SanDiego","CA","Pacific","4","4"
"15723","MD","Eastern","98819","ELPaso","TX","Central","4","5"
"15739","NY","Eastern","86182","Atlanta","GA","Eastern","3","4"
"15739","NY","Eastern","124937","Houston","TX","Central","3","3"
"15739","NY","Eastern","656713","SanAntonio","TX","Central","4","4"
"15809","TN","Central","240466","OklahomaCity","OK","Central","5","2"
"15809","TN","Central","268203","Wichita","KS","Central","5","4"
"15809","TN","Central","74540","Tucson","AZ","Mountain","5","5"
"15814","AZ","Mountain","240682","Phoenix","AZ","Mountain","1","4"
"15814","AZ","Mountain","73821","Phoenix","AZ","Mountain","1","1"
"15814","AZ","Mountain","74548","Phoenix","AZ","Mountain","3","3"
"15815","KY","Central","278567","Indianapolis","IN","Eastern","2","2"
"15815","KY","Central","596918","Portland","OR","Pacific","3","5"
"15815","KY","Central","99504","SanAntonio","TX","Central","4","4"
"16030","KY","Central","105455","Nashville","TN","Central","1","5"
"16030","KY","Central","91577","Indianapolis","IN","Eastern","1","4"
"16030","KY","Central","98117","Nashville","TN","Central","1","4"
"16030","KY","Central","674056","Indianapolis","IN","Eastern","2","5"
"16030","KY","Central","86182","Atlanta","GA","Eastern","2","5"
"16037","IN","Eastern","91513","Indianapolis","IN","Eastern","1","5"
"16037","IN","Eastern","1214250","Indianapolis","IN","Eastern","2","3"
"16037","IN","Eastern","80154","SanDiego","CA","Pacific","2","5"
"16085","FL","Eastern","217519","Louisville","KY","Eastern","2","4"
"16085","FL","Eastern","737413","Atlanta","GA","Eastern","2","3"
"16085","FL","Eastern","85330","Denver","CO","Mountain","2","4"
"16123","ME","Eastern","1526513","LasVegas","NV","Pacific","1","5"
"16123","ME","Eastern","574156","Louisville","KY","Eastern","3","5"
"16123","ME","Eastern","92761","Louisville","KY","Eastern","3","1"
"16211","TX","Central","1173092","Austin","TX","Central","1","4"
"16211","TX","Central","109004","Austin","TX","Central","2","5"
"16211","TX","Central","224283","FortWorth","TX","Central","2","5"
"16211","TX","Central","252821","Austin","TX","Central","2","4"
"16216","CA","Pacific","81695","SanJose","CA","Pacific","2","3"
"16216","CA","Pacific","80327","SanDiego","CA","Pacific","3","5"
"16216","CA","Pacific","84031","LongBeach","CA","Pacific","3","5"
"16292","OH","Eastern","1838927","OklahomaCity","OK","Central","2","4"
"16292","OH","Eastern","223742","Columbus","OH","Eastern","2","3"
"16292","OH","Eastern","518306","Columbus","OH","Eastern","2","5"
"16292","OH","Eastern","650340","OklahomaCity","OK","Central","2","3"
"16292","OH","Eastern","878115","Columbus","OH","Eastern","2","5"
"16292","OH","Eastern","95250","Columbus","OH","Eastern","3","4"
"16301","OK","Central","101865","OklahomaCity","OK","Central","2","3"
"16301","OK","Central","112229","SanAntonio","TX","Central","2","4"
"16301","OK","Central","633673","OklahomaCity","OK","Central","2","5"
"16340","NC","Eastern","217633","Raleigh","NC","Eastern","3","2"
"16340","NC","Eastern","94696","Raleigh","NC","Eastern","3","3"
"16340","NC","Eastern","217632","Raleigh","NC","Eastern","3","2"
"16387","VA","Eastern","223978","Louisville","KY","Eastern","2","4"
"16387","VA","Eastern","115448","Philadelphia","PA","Eastern","5","3"
"16387","VA","Eastern","223985","Baltimore","MD","Eastern","5","4"
"16408","CA","Pacific","1026839","Fresno","CA","Pacific","2","4"
"16408","CA","Pacific","1511516","Fresno","CA","Pacific","2","3"
"16408","CA","Pacific","729406","Sacramento","CA","Pacific","5","5"
"16428","CA","Pacific","223961","Oakland","CA","Pacific","3","4"
"16428","CA","Pacific","1508604","SanDiego","CA","Pacific","4","1"
"16428","CA","Pacific","81695","SanJose","CA","Pacific","4","5"
"16438","OH","Eastern","223756","Columbus","OH","Eastern","1","3"
"16438","OH","Eastern","77004","Fresno","CA","Pacific","1","3"
"16438","OH","Eastern","100632","Charlotte","NC","Eastern","2","3"
"16438","OH","Eastern","224879","Louisville","KY","Eastern","3","5"
"16500","NC","Eastern","100719","Raleigh","NC","Eastern","1","5"
"16500","NC","Eastern","530632","OklahomaCity","OK","Central","2","3"
"16500","NC","Eastern","94672","Raleigh","NC","Eastern","2","4"
"16500","NC","Eastern","656530","Jacksonville","FL","Eastern","3","5"
"16597","NC","Eastern","122304","Portland","OR","Pacific","2","5"
"16597","NC","Eastern","239806","Charlotte","NC","Eastern","2","5"
"16597","NC","Eastern","96123","Portland","OR","Pacific","2","2"
"16718","FL","Eastern","223750","Columbus","OH","Eastern","1","4"
"16718","FL","Eastern","91596","Indianapolis","IN","Eastern","1","4"
"16718","FL","Eastern","94675","Raleigh","NC","Eastern","3","4"
"16718","FL","Eastern","98819","ELPaso","TX","Central","3","4"
"16742","NE","Central","81502","Sacramento","CA","Pacific","2","4"
"16742","NE","Central","88151","Indianapolis","IN","Eastern","2","4"
"16742","NE","Central","95250","Columbus","OH","Eastern","2","3"
"16742","NE","Central","1199863","Minneapolis","MN","Central","3","4"
"16755","CA","Pacific","243965","Albuquerque","NM","Mountain","1","2"
"16755","CA","Pacific","121649","Albuquerque","NM","Mountain","2","1"
"16755","CA","Pacific","80735","SanDiego","CA","Pacific","3","4"
"16786","NY","Eastern","227048","Portland","OR","Pacific","3","3"
"16786","NY","Eastern","80327","SanDiego","CA","Pacific","3","5"
"16786","NY","Eastern","91428","Indianapolis","IN","Eastern","3","4"
"16787","TX","Central","109789","Dallas","TX","Central","1","5"
"16787","TX","Central","585164","Houston","TX","Central","1","5"
"16787","TX","Central","142017","Austin","TX","Central","2","4"
"16787","TX","Central","98997","Houston","TX","Central","2","4"
"16810","TX","Central","101867","OklahomaCity","OK","Central","1","5"
